id,host_is_superhost,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
22007680,f,22.2848,114.15032,Apartment,Entire home/apt,5,1,2,2,Real Bed,1,0,100,10,10,10,10,10,10,0.06
22020552,t,22.30787,114.25694,Condominium,Entire home/apt,4,1.5,2,3,Real Bed,4,3,100,10,9,10,10,10,10,0.29
22022438,f,22.29533,114.17318,Apartment,Entire home/apt,6,1,2,3,Real Bed,31,4,88,9,9,10,9,10,9,1.02
22024012,t,22.30471,114.1714,Bed and breakfast,Hotel room,2,1,1,1,Real Bed,65,35,94,9,9,10,10,10,10,2.18
22036081,f,22.28852,114.14703,Apartment,Entire home/apt,4,1,2,3,Real Bed,2,0,100,10,10,10,10,10,9,0.07
22038386,f,22.28119,114.18893,Condominium,Private room,1,1,0,1,Real Bed,1,0,40,2,8,10,2,10,2,0.03
22041020,f,22.28682,114.13447,Loft,Entire home/apt,4,2,1,2,Real Bed,16,0,91,10,9,10,10,10,9,0.52
22042558,t,22.5313,114.08741,Apartment,Entire home/apt,2,1,1,1,Real Bed,142,41,97,10,10,10,10,10,10,4.69
22044036,f,22.30578,114.17131,Aparthotel,Private room,2,1,1,1,Real Bed,2,0,90,10,9,10,10,10,10,0.09
22051603,f,22.32358,114.21274,Condominium,Private room,4,1,1,2,Real Bed,82,4,95,9,9,10,10,10,9,2.67
22052787,f,22.28135,114.15073,Apartment,Entire home/apt,2,1,1,1,Real Bed,5,0,92,10,10,10,9,8,8,0.17
22054374,f,22.28167,114.18169,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,100,10,10,10,10,10,10,0.07
22056476,f,22.28012,114.17823,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,90,10,8,10,10,10,10,0.07
22069545,f,22.28228,114.12713,Condominium,Entire home/apt,2,1,1,1,Real Bed,2,0,40,2,2,2,2,2,2,0.07
22070406,f,22.28066,114.15075,Apartment,Entire home/apt,2,1,1,1,Real Bed,5,0,92,9,9,9,9,10,9,0.17
22071206,f,22.29608,114.17175,Bed and breakfast,Private room,4,1,1,2,Real Bed,1,0,20,2,2,2,2,2,2,0.04
22071426,f,22.29586,114.1725,Bed and breakfast,Private room,1,1,1,1,Real Bed,7,0,80,9,7,9,9,9,8,0.23
22071603,f,22.29491,114.17179,Bed and breakfast,Private room,2,1,1,2,Real Bed,3,0,73,7,7,8,7,9,7,0.11
22073918,f,22.28568,114.14032,Apartment,Private room,2,1,1,1,Real Bed,1,0,100,10,6,10,10,10,10,0.03
22075258,f,22.27993,114.15154,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,100,8,10,10,10,10,8,0.07
22077477,f,22.51716,114.06996,Guest suite,Entire home/apt,4,1,2,3,Real Bed,48,19,93,9,10,10,10,10,9,1.57
22078955,f,22.31465,114.17018,Apartment,Private room,2,1,1,2,Real Bed,43,1,93,10,9,10,10,10,9,1.43
22087279,f,22.27456,114.17474,Apartment,Entire home/apt,4,1,1,2,Real Bed,10,0,98,10,10,10,10,10,9,0.33
22088129,t,22.28042,114.18164,Apartment,Entire home/apt,4,1,2,2,Real Bed,55,0,98,10,9,10,10,10,10,2.06
22088298,f,22.2754,114.17272,Apartment,Entire home/apt,2,1,1,1,Real Bed,11,2,100,10,10,10,10,10,10,0.37
22089501,f,22.27965,114.15343,Apartment,Private room,2,1,1,1,Real Bed,6,0,100,10,10,10,10,10,10,0.2
22091189,f,22.27838,114.17461,Apartment,Entire home/apt,2,1,1,2,Real Bed,3,0,100,10,10,10,10,10,10,0.17
22094849,f,22.27662,114.17117,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,0,87,9,9,9,9,9,9,0.1
22095161,f,22.38377,114.20443,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,0,100,10,10,10,10,10,10,0.1
22095180,f,22.28467,114.14936,Apartment,Private room,1,1,1,1,Real Bed,2,0,100,10,10,10,10,10,10,0.07
22101558,f,22.29258,113.94326,Condominium,Entire home/apt,4,1,2,2,Real Bed,1,0,80,10,8,10,10,8,8,0.04
22109791,f,22.28626,114.14831,Other,Entire home/apt,2,1,0,1,Real Bed,1,1,100,8,8,8,10,10,8,0.32
22113225,t,22.2867,114.0386,House,Private room,6,1,1,1,Real Bed,55,9,94,10,9,10,10,9,9,1.79
22116668,f,22.43166,114.25576,Bungalow,Private room,1,1,1,1,Real Bed,11,0,94,10,10,10,10,9,10,0.37
22117107,f,22.29818,114.17147,Apartment,Private room,1,2,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.03
22124736,f,22.29857,114.17187,Apartment,Private room,1,2,1,1,Real Bed,5,1,100,10,9,10,9,9,10,0.16
22124841,f,22.28263,114.12817,Apartment,Entire home/apt,4,1,2,2,Real Bed,5,1,95,10,10,10,10,10,10,0.26
22125894,f,22.28552,114.14861,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,3,94,10,10,10,10,10,9,0.65
22131624,f,22.31849,114.17077,Boutique hotel,Private room,2,1,0,1,Real Bed,99,18,91,9,9,10,10,10,9,3.33
22132751,f,22.28474,114.1515,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,90,10,10,10,10,10,10,0.07
22133200,f,22.27907,114.18357,Apartment,Private room,2,1,1,1,Real Bed,7,0,100,10,9,10,10,10,10,0.23
22134553,f,22.33251,114.16315,Apartment,Entire home/apt,2,1,0,1,Real Bed,47,5,89,9,9,10,10,10,9,1.66
22134606,f,22.33175,114.16183,Apartment,Entire home/apt,2,1,1,1,Real Bed,5,0,80,8,8,8,8,8,8,0.17
22134651,f,22.28814,114.14487,Apartment,Entire home/apt,2,1,0,1,Real Bed,2,0,100,10,8,10,10,10,10,0.07
22145001,f,22.31701,114.17019,Hotel,Private room,2,1,1,1,Real Bed,4,0,90,10,10,9,10,10,9,0.13
22145240,f,22.31705,114.1702,Pension (South Korea),Entire home/apt,3,1,0,1,Real Bed,54,9,91,9,9,10,10,10,9,1.96
22152136,f,22.31533,114.17669,Apartment,Private room,6,1,1,5,Real Bed,9,0,73,7,7,8,8,9,7,0.46
22152541,f,22.31387,114.17571,Apartment,Private room,6,1,1,5,Real Bed,5,0,72,8,7,8,8,10,6,0.17
22153195,f,22.28081,114.1516,Apartment,Entire home/apt,2,1,1,0,Real Bed,28,1,94,10,10,10,10,10,9,0.92
22153498,f,22.31986,114.17503,Guesthouse,Entire home/apt,3,1,2,3,Real Bed,1,0,100,10,10,10,10,10,10,0.03
22154897,f,22.30839,114.16632,Apartment,Private room,1,1,0,1,Real Bed,2,0,100,10,10,10,10,10,10,0.07
22159339,f,22.30196,114.17266,Apartment,Private room,1,2,1,1,Real Bed,6,1,93,10,10,10,10,10,10,0.2
22162209,f,22.28217,114.15176,Apartment,Entire home/apt,2,1,1,1,Real Bed,5,0,96,10,10,10,10,10,10,0.24
22162331,f,22.28202,114.15235,Apartment,Entire home/apt,2,1,1,1,Real Bed,4,0,75,10,9,8,8,10,8,0.13
22162818,f,22.27846,114.18219,Apartment,Entire home/apt,4,1,1,2,Real Bed,4,0,100,10,9,10,10,10,10,0.13
22167545,t,22.30289,114.18539,Serviced apartment,Private room,2,1,1,1,Real Bed,32,2,100,10,10,10,10,10,10,1.13
22168147,f,22.28648,114.14212,Apartment,Entire home/apt,3,1,1,1,Real Bed,12,0,100,10,10,10,10,10,10,0.41
22169916,f,22.2833,114.15315,Apartment,Entire home/apt,2,1,0,1,Real Bed,40,4,86,10,9,10,10,10,9,1.33
22171768,f,22.28474,114.14954,Apartment,Private room,2,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.04
22172054,f,22.30226,114.17377,Apartment,Private room,1,2,1,1,Real Bed,1,0,80,10,10,10,10,10,10,0.03
22172138,f,22.31476,114.16933,Apartment,Private room,2,1,1,1,Real Bed,33,1,93,10,10,10,10,10,9,1.09
22173034,f,22.29618,114.17546,Apartment,Entire home/apt,6,1,2,3,Real Bed,86,4,97,10,9,10,10,10,9,2.84
22178740,f,22.27649,114.16784,Condominium,Private room,1,1,1,1,Real Bed,9,0,98,10,10,10,10,10,9,0.32
22182861,f,22.28338,114.13095,Apartment,Entire home/apt,2,1,1,1,Real Bed,8,0,97,9,10,10,9,9,9,0.26
22183636,f,22.31764,114.17116,Pension (South Korea),Entire home/apt,2,1,0,1,Real Bed,59,12,89,9,9,9,10,10,9,1.96
22184070,f,22.37968,114.18793,Guest suite,Private room,1,1,1,1,Real Bed,52,3,97,10,10,10,10,10,10,1.7
22184097,t,22.27822,114.18443,Apartment,Entire home/apt,4,1,1,4,Real Bed,59,2,98,10,10,10,10,10,10,1.94
22185683,f,22.28261,114.12886,Apartment,Entire home/apt,2,1,1,1,Real Bed,17,0,98,10,10,10,10,10,10,0.6
22196462,f,22.27935,114.17342,Apartment,Entire home/apt,2,1,0,1,Real Bed,2,0,100,10,10,10,10,10,10,0.07
22198325,f,22.28322,114.15185,Apartment,Entire home/apt,3,1,2,2,Real Bed,3,0,100,10,10,9,10,10,10,0.1
22200228,f,22.24378,114.15457,Apartment,Private room,2,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.03
22200533,f,22.28629,114.14249,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,100,10,10,10,10,10,10,0.07
22201878,f,22.28743,114.14758,Apartment,Entire home/apt,5,1,3,3,Real Bed,1,0,80,10,4,10,10,10,10,0.03
22209746,f,22.28355,114.14915,Apartment,Entire home/apt,3,1,1,2,Real Bed,3,0,100,9,9,10,10,10,10,0.1
22209939,f,22.27802,114.1746,Apartment,Entire home/apt,4,1,0,2,Real Bed,96,0,98,10,10,10,10,10,10,3.38
22217136,f,22.28637,114.14268,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,0,100,10,10,10,10,10,10,0.09
22217342,f,22.29287,113.95064,Apartment,Private room,2,1,1,1,Real Bed,253,66,92,9,10,9,10,10,9,8.43
22217586,f,22.2743,114.17289,Condominium,Entire home/apt,4,2,2,2,Real Bed,1,0,80,6,8,10,8,10,8,0.05
22230574,f,22.28141,114.15344,Apartment,Private room,2,1,1,1,Real Bed,3,0,87,8,9,9,9,9,9,0.1
22230848,f,22.28387,114.15437,Apartment,Entire home/apt,3,1,1,1,Real Bed,28,0,96,10,10,10,10,10,9,0.94
22231496,f,22.30284,114.17371,Apartment,Private room,1,2,1,1,Real Bed,38,3,95,10,10,10,10,10,9,1.27
22232036,f,22.30321,114.17262,Apartment,Private room,1,2,1,1,Real Bed,7,1,94,10,10,10,10,10,9,0.23
22233223,f,22.28543,114.14151,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,0,97,10,9,10,10,9,10,0.46
22234271,f,22.27535,114.1677,Apartment,Private room,2,1,1,1,Pull-out Sofa,5,0,100,10,10,10,10,10,10,0.18
22235458,f,22.30317,114.01148,Apartment,Entire home/apt,4,2,3,3,Real Bed,8,4,98,10,10,10,10,10,10,0.27
22236614,f,22.27704,114.16765,Apartment,Private room,2,1,4,1,Real Bed,4,0,80,8,9,10,9,10,9,0.13
22237451,f,22.28571,114.1419,Apartment,Entire home/apt,4,1,2,2,Real Bed,4,0,90,9,8,9,9,10,9,0.13
22240468,t,22.27495,114.16833,Apartment,Private room,4,2,2,3,Real Bed,10,0,100,10,10,10,10,9,10,0.33
22242921,f,22.31708,114.16991,Bed and breakfast,Hotel room,3,1,1,2,Real Bed,1,0,100,10,10,10,10,10,10,0.04
22249080,f,22.28667,114.14967,Apartment,Private room,2,1,1,1,Real Bed,15,0,97,9,9,10,10,10,9,0.5
22251709,f,22.30176,114.1722,Apartment,Private room,2,2,1,1,Real Bed,4,0,100,10,10,10,10,10,10,0.13
22253679,f,22.31994,114.16873,Apartment,Entire home/apt,8,1,3,3,Real Bed,8,0,85,9,9,10,9,10,9,0.29
22269022,t,22.2845,114.14347,Apartment,Entire home/apt,2,1,1,1,Real Bed,38,12,99,10,10,10,10,10,10,1.26
22269029,f,22.28663,114.14967,Apartment,Private room,3,1,1,2,Real Bed,16,0,85,9,9,9,9,9,8,0.53
22269462,f,22.28268,114.15133,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,2,0,90,10,9,10,10,10,9,0.07
22269499,f,22.28023,114.18416,Apartment,Private room,2,1.5,1,1,Real Bed,5,0,96,10,8,10,10,10,10,0.17
22274050,f,22.29606,113.9474,Apartment,Entire home/apt,5,1,2,3,Real Bed,19,0,96,10,10,10,10,10,10,0.63
22277128,f,22.285,114.15136,Apartment,Private room,5,1,0,2,Real Bed,14,1,100,10,10,10,10,10,10,0.53
22277833,f,22.32249,114.17397,Other,Shared room,3,2,1,3,Real Bed,5,0,92,10,8,10,10,10,10,0.16
22284113,f,22.28134,114.15302,Condominium,Entire home/apt,1,1.5,0,1,Real Bed,32,1,95,10,9,10,10,10,10,1.06
22284202,f,22.28188,114.15535,Apartment,Private room,2,1,1,1,Real Bed,1,0,40,6,4,8,6,10,4,0.05
22284606,f,22.27912,114.17521,Apartment,Private room,2,1,1,1,Real Bed,1,0,100,10,8,10,10,10,8,0.03
22285041,f,22.31304,114.16995,Apartment,Private room,3,1,1,2,Real Bed,47,2,91,9,9,10,10,10,9,1.61
22296834,f,22.28501,114.15159,Apartment,Private room,5,0.5,1,3,Real Bed,12,0,92,9,9,9,9,10,9,0.4
22297213,t,22.34977,114.05856,Townhouse,Private room,7,1,3,3,Real Bed,11,1,87,9,9,9,9,9,9,0.52
22297568,f,22.27263,114.17431,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,0,100,10,10,7,8,9,9,0.1
22297626,f,22.29856,114.01328,Condominium,Entire home/apt,8,2,3,3,Real Bed,2,0,90,9,9,10,10,10,7,0.09
22301401,f,22.21013,114.02744,Apartment,Entire home/apt,4,1,1,2,Real Bed,50,1,96,10,10,10,10,10,10,1.66
22301974,f,22.27907,114.18635,Apartment,Entire home/apt,4,1,2,1,Real Bed,2,0,100,10,10,10,10,10,8,0.07
22309578,f,22.28499,114.14122,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,100,10,10,10,10,10,10,0.07
22311180,f,22.31108,114.16943,Condominium,Private room,2,1,1,1,Real Bed,2,0,100,10,10,10,10,10,10,0.08
22311410,f,22.30942,114.1693,Condominium,Private room,2,1,1,1,Real Bed,1,0,60,6,4,10,10,6,6,0.05
22326498,f,22.28142,114.18273,Apartment,Entire home/apt,10,1,2,4,Real Bed,32,2,97,10,9,10,10,10,10,1.1
22329135,f,22.27593,114.16771,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,90,10,10,10,10,9,9,0.07
22344444,f,22.46017,114.00102,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,100,10,10,10,10,8,10,0.07
22347112,f,22.28324,114.14845,Apartment,Entire home/apt,2,1,1,1,Real Bed,12,2,95,10,10,10,9,10,9,0.4
22347221,f,22.51116,114.06303,Condominium,Entire home/apt,2,1,1,1,Real Bed,36,4,89,9,9,10,9,9,9,1.2
22347450,f,22.51265,114.06305,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,94,17,94,10,10,10,10,10,9,3.25
22348805,f,22.35309,114.24947,House,Private room,2,1,1,2,Real Bed,5,2,100,10,10,10,10,10,10,0.17
22350433,f,22.28184,114.14227,Apartment,Private room,2,1,1,1,Real Bed,4,0,95,10,10,10,10,9,10,0.13
22351953,t,22.31857,114.17376,Apartment,Entire home/apt,2,1,0,1,Real Bed,66,10,99,10,10,9,10,10,10,2.21
22353033,f,22.32087,114.16219,Apartment,Entire home/apt,3,1,1,2,Real Bed,113,21,96,10,9,9,10,10,9,3.75
22359870,t,22.3027,114.25135,Apartment,Private room,2,1,1,1,Real Bed,8,1,98,10,9,10,10,10,10,0.28
22360332,f,22.28157,114.15437,Apartment,Entire home/apt,3,1,1,1,Real Bed,4,0,87,9,8,10,9,9,10,0.13
22363743,f,22.28382,114.15514,Apartment,Entire home/apt,2,1,1,1,Real Bed,4,1,95,10,10,9,10,10,10,0.15
22366132,f,22.2826,114.12993,Apartment,Entire home/apt,2,2,1,1,Real Bed,7,0,100,10,10,10,10,10,10,0.23
22370899,f,22.31837,114.17098,Guest suite,Private room,4,1,0,4,Real Bed,19,0,98,10,10,9,10,10,10,0.67
22378195,t,22.2848,114.1408,Apartment,Entire home/apt,2,1,1,1,Real Bed,79,4,98,10,10,10,10,10,10,2.75
22378636,f,22.30384,114.16969,Serviced apartment,Private room,2,1,1,1,Real Bed,27,2,86,9,9,10,10,10,9,0.9
22379580,f,22.3312,114.16206,Apartment,Entire home/apt,2,1,0,1,Real Bed,3,0,93,9,9,10,10,10,9,0.11
22380371,f,22.28268,114.15304,Apartment,Entire home/apt,3,1,0,1,Real Bed,1,0,100,10,10,10,10,8,8,0.03
22393271,t,22.30007,114.18406,Condominium,Private room,1,1,1,1,Real Bed,14,1,99,10,10,10,10,10,10,0.75
22393925,f,22.28505,114.15154,Apartment,Private room,3,0.5,1,1,Real Bed,9,0,96,10,9,10,9,10,9,0.34
22401679,f,22.29847,114.17241,Guesthouse,Private room,2,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.04
22405906,f,22.35281,114.25673,Apartment,Private room,1,1,1,1,Real Bed,4,0,100,10,10,8,10,8,10,0.13
22410987,f,22.30196,114.18762,Apartment,Private room,2,1,1,1,Real Bed,10,0,96,9,9,10,9,10,9,0.33
22411281,f,22.28662,114.15024,Apartment,Private room,2,1,0,2,Real Bed,15,1,92,9,9,9,9,9,9,0.5
22411283,f,22.26914,114.22172,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,0,100,10,10,10,10,10,10,0.1
22412512,f,22.28488,114.14896,Apartment,Entire home/apt,3,1.5,0,3,Real Bed,6,3,97,9,9,10,10,10,9,0.31
22413819,f,22.2806,114.18509,Apartment,Entire home/apt,6,1,1,4,Real Bed,71,22,92,9,9,10,9,10,9,2.4
22415598,f,22.31789,114.17041,Condominium,Private room,2,1,1,2,Real Bed,15,1,80,9,8,9,9,10,8,0.51
22423626,f,22.28507,114.14271,Apartment,Entire home/apt,3,1,1,2,Real Bed,3,0,93,9,9,9,9,9,10,0.1
22424189,f,22.29949,114.17209,Condominium,Private room,2,1,1,1,Real Bed,11,0,91,10,9,10,10,10,9,0.37
22429926,f,22.29926,114.17276,Condominium,Private room,2,1,1,2,Real Bed,66,0,91,10,9,10,10,10,9,2.2
22439879,f,22.28511,114.15162,Apartment,Private room,3,0.5,1,2,Real Bed,25,0,96,10,10,10,10,10,9,0.83
22440005,f,22.28749,114.14702,Loft,Entire home/apt,3,1,1,1,Real Bed,12,2,100,10,10,10,10,10,10,0.48
22440997,f,22.28742,114.13921,Apartment,Private room,1,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.03
22445161,f,22.30646,114.18682,Apartment,Private room,1,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.03
22455591,f,22.29942,114.17262,Hostel,Hotel room,1,1,1,4,Real Bed,68,9,92,9,9,9,10,10,9,2.3
22455773,f,22.33354,114.15756,Condominium,Private room,1,2,1,1,Real Bed,8,0,93,10,9,10,10,10,9,0.27
22463301,t,22.30479,114.17148,Condominium,Private room,3,1,1,3,Real Bed,2,0,80,10,8,10,10,10,10,0.09
22463475,f,22.32905,114.16422,Condominium,Private room,1,2,1,1,Real Bed,17,0,85,9,8,9,9,9,9,0.58
22463611,f,22.33393,114.15609,Apartment,Private room,1,2,1,1,Real Bed,2,0,100,10,8,10,10,10,10,0.07
22473136,f,22.27723,114.18509,Apartment,Private room,2,1,1,1,Real Bed,2,0,100,10,9,10,10,10,5,0.08
22475991,f,22.29816,114.17187,Hostel,Shared room,1,2,1,1,Real Bed,23,0,90,9,9,9,10,10,9,0.77
22476443,f,22.29795,114.17185,Hostel,Shared room,1,2,1,6,Real Bed,7,0,77,9,9,9,9,10,9,0.25
22477638,f,22.305,114.25111,Condominium,Private room,2,1,1,1,Real Bed,10,1,98,10,10,10,10,10,9,0.34
22486999,f,22.30538,114.17167,Serviced apartment,Private room,2,1,1,1,Real Bed,30,1,82,9,8,10,10,10,8,1
22499707,f,22.30956,114.17059,Guest suite,Private room,2,1,1,1,Real Bed,32,2,86,9,9,9,9,10,9,1.18
22500000,f,22.28868,114.19343,Apartment,Private room,2,1,1,1,Real Bed,2,1,60,6,6,10,4,8,6,0.11
22507413,f,22.28681,114.14932,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,0,100,10,10,10,10,10,9,0.54
22509511,f,22.2974,114.17137,Bed and breakfast,Private room,2,1,1,0,Real Bed,9,1,89,9,9,10,10,10,9,0.35
22509919,t,22.35148,114.05845,Townhouse,Shared room,2,1,1,1,Pull-out Sofa,53,2,96,10,10,10,10,9,10,1.8
22516385,f,22.281,114.22143,Apartment,Entire home/apt,3,1,0,1,Real Bed,10,1,90,9,9,9,9,9,9,0.43
22519378,f,22.53644,114.12811,Condominium,Entire home/apt,5,1,2,3,Real Bed,14,0,83,9,8,9,9,9,8,0.47
22519583,f,22.28206,114.15344,Apartment,Entire home/apt,3,1,1,1,Real Bed,3,0,100,9,10,10,10,10,10,0.11
22522577,f,22.31203,114.16593,House,Entire home/apt,5,1,2,3,Real Bed,2,0,90,10,9,10,10,9,10,0.07
22524605,f,22.27457,114.17121,Apartment,Entire home/apt,4,1,1,2,Real Bed,6,0,88,10,9,10,10,10,8,0.2
22535144,f,22.2838,114.14896,Apartment,Entire home/apt,2,1,0,1,Real Bed,8,1,98,10,10,10,9,10,10,0.45
22543828,f,22.31936,114.16888,Guest suite,Private room,2,1,0,2,Real Bed,26,1,98,10,10,10,10,10,10,0.88
22557402,f,22.31292,114.16986,House,Entire home/apt,15,3,3,6,Real Bed,6,0,68,6,6,8,6,10,7,0.2
22577601,f,22.27852,114.19053,Condominium,Private room,2,1,0,1,Real Bed,1,0,100,10,10,8,10,10,8,0.07
22578170,f,22.30432,114.17172,Serviced apartment,Private room,1,1,1,1,Real Bed,41,5,84,9,8,10,10,10,9,1.38
22582554,f,22.2982,114.17216,Apartment,Private room,3,1,1,2,Real Bed,57,5,87,9,8,9,9,10,9,1.92
22583848,f,22.30723,114.17088,Apartment,Entire home/apt,3,1,1,2,Real Bed,23,5,93,9,9,10,9,10,9,0.78
22589551,f,22.28152,114.1523,Apartment,Entire home/apt,2,1,0,1,Real Bed,10,0,92,10,9,10,10,10,9,0.35
22591270,f,22.2862,114.13717,Apartment,Entire home/apt,2,1,1,1,Real Bed,3,0,100,10,10,10,10,10,10,0.1
22596007,t,22.27602,114.1754,Apartment,Private room,2,2,1,1,Real Bed,8,2,85,8,9,10,10,10,9,0.28
22617624,f,22.30498,114.17233,Hotel,Private room,3,1,1,2,Real Bed,58,21,96,10,10,10,10,10,10,1.98
22619731,f,22.28514,114.15068,Apartment,Entire home/apt,2,1,1,2,Real Bed,6,0,100,10,10,10,10,10,10,0.22
22621593,t,22.31264,114.1708,Apartment,Entire home/apt,3,2,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.05
22623999,f,22.32412,114.16909,Apartment,Entire home/apt,10,2,3,9,Real Bed,56,11,93,9,9,9,9,10,9,1.97
22626883,f,22.28768,114.14576,House,Entire home/apt,2,1,1,1,Real Bed,9,0,97,10,10,10,10,10,10,0.32
22641226,f,22.23079,114.11748,Apartment,Entire home/apt,2,1,1,1,Real Bed,6,0,93,10,10,10,9,9,9,0.21
22647293,t,22.28092,114.15021,Apartment,Entire home/apt,4,1,2,2,Real Bed,9,0,97,10,10,10,10,10,9,0.31
22661084,f,22.28443,114.15223,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,1,97,10,9,10,10,10,9,0.53
22679147,f,22.29178,114.19541,Apartment,Entire home/apt,4,1,2,3,Real Bed,5,0,95,10,10,10,10,10,10,0.17
22684505,f,22.32769,114.16623,Apartment,Private room,1,2,1,1,Real Bed,12,0,87,9,9,9,10,10,10,0.41
22693111,f,22.3061,114.17157,Hotel,Private room,2,1,1,1,Real Bed,106,26,95,9,10,10,10,10,10,3.62
22693948,f,22.28682,114.14043,Apartment,Private room,1,1,0,1,Real Bed,1,0,80,8,8,6,8,10,10,0.04
22711049,f,22.42478,113.98964,Apartment,Entire home/apt,4,1,2,3,Real Bed,2,0,20,2,2,2,2,2,2,0.07
22711847,f,22.38338,114.27022,Apartment,Entire home/apt,4,1,2,2,Real Bed,15,8,95,10,9,10,10,10,9,0.56
22712833,f,22.28623,114.1908,House,Private room,2,1,1,2,Real Bed,69,0,100,10,10,10,10,10,10,2.36
22719245,f,22.31777,114.17473,Guesthouse,Private room,2,1,1,1,Real Bed,3,0,93,9,7,10,9,10,9,0.11
22732745,t,22.52953,114.07839,Apartment,Entire home/apt,4,1,2,2,Real Bed,20,0,99,10,10,10,10,10,10,0.68
22736372,f,22.29591,114.17498,Apartment,Entire home/apt,6,1,2,3,Real Bed,56,9,97,10,9,10,10,10,10,1.92
22737054,f,22.30381,114.17092,Condominium,Entire home/apt,3,1,1,1,Real Bed,36,0,96,10,10,10,10,10,9,1.26
22737572,f,22.33174,114.16537,Apartment,Entire home/apt,2,0.5,1,1,Real Bed,25,0,84,9,9,9,9,8,9,0.85
22738822,f,22.29434,114.17199,Hostel,Hotel room,2,1,1,1,Real Bed,41,1,84,9,9,9,9,9,9,1.4
22741087,f,22.28044,114.15279,Apartment,Entire home/apt,2,1,0,1,Real Bed,9,0,84,9,9,10,9,10,9,0.32
22754319,f,22.33527,114.15809,Condominium,Private room,1,2,1,1,Real Bed,11,2,95,9,9,10,10,10,9,0.38
22754746,f,22.28183,114.15209,Apartment,Entire home/apt,6,2,2,3,Real Bed,2,0,100,10,10,10,10,9,9,0.07
22754814,f,22.29002,114.19565,Apartment,Private room,1,1,0,1,Real Bed,5,0,90,10,9,10,10,10,8,0.18
22757366,f,22.24431,114.15615,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,1,0,60,6,8,4,2,8,6,0.04
22763394,f,22.32637,114.16766,Guest suite,Entire home/apt,2,1,0,1,Real Bed,1,0,100,10,10,10,10,10,10,0.03
22784586,f,22.29833,114.17322,Apartment,Entire home/apt,2,1,0,1,Real Bed,52,3,90,9,9,10,10,10,9,1.78
22787708,f,22.22536,113.9277,House,Entire home/apt,13,1,3,7,Real Bed,12,0,78,8,8,9,9,8,9,0.45
22788057,f,22.22504,113.92856,House,Entire home/apt,13,1,3,7,Real Bed,15,2,89,9,9,9,9,9,8,0.53
22794968,f,22.28448,114.14898,Apartment,Private room,2,1,0,1,Real Bed,3,0,90,9,8,10,9,8,9,0.1
22796251,f,22.28668,114.14211,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,0,100,10,10,10,10,8,8,0.04
22818700,f,22.29573,114.0128,Apartment,Entire home/apt,4,1,2,2,Real Bed,2,0,100,10,10,10,10,10,10,0.07
22819030,f,22.28186,114.15246,Apartment,Entire home/apt,2,1,0,1,Real Bed,9,0,83,8,8,9,9,10,8,0.32
22820128,f,22.28183,114.15042,Apartment,Entire home/apt,3,1,1,2,Real Bed,18,0,98,9,9,10,10,10,9,0.63
22836649,f,22.31615,114.1898,Condominium,Private room,4,1,2,1,Real Bed,1,0,20,2,2,2,2,2,2,0.03
22842478,f,22.29905,114.17313,Condominium,Private room,2,1,1,2,Real Bed,17,3,93,10,9,10,10,10,9,0.58
22850418,t,22.22755,113.93272,Townhouse,Private room,2,1,1,1,Real Bed,38,12,97,10,10,10,10,9,10,1.32
22852531,f,22.27525,114.17464,Apartment,Entire home/apt,2,1,1,1,Real Bed,4,0,95,9,10,10,10,10,10,0.14
22853034,f,22.30628,114.1721,Hotel,Private room,3,1,1,3,Real Bed,65,16,95,10,10,10,10,10,9,2.26
